date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:34:58	43842/43842	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:34:57%20GMT	http://gempixel.com/media/channel/video/comedy?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/comedyc69a.html	(from http://gempixel.com/media/channel/video/comedy)
22:34:58	19917/19917	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202015%2002:15:42%20GMT	http://gempixel.com/media/content/thumbs/X1rnN.jpg	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/content/thumbs/X1rnN.jpg	(from http://gempixel.com/media/channel/video/comedy)
22:34:59	43808/43808	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:34:58%20GMT	http://gempixel.com/media/channel/video/comedy?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/comedye68f.html	(from http://gempixel.com/media/channel/video/comedy)
22:34:59	43725/43725	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:34:59%20GMT	http://gempixel.com/media/channel/video/comedy?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/comedy357c.html	(from http://gempixel.com/media/channel/video/comedy)
22:34:59	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:34:59%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/channel/video/comedy)
22:34:59	22075/22075	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Mar%202015%2002:15:42%20GMT	http://gempixel.com/media/content/thumbs/RpRQC.jpg	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/content/thumbs/RpRQC.jpg	(from http://gempixel.com/media/channel/video/comedy)
22:35:00	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:00%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/channel/video/comedy)
22:35:00	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:00%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/channel/video/comedy)
22:35:01	25219/25219	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:01%20GMT	http://gempixel.com/media/channel/video/gaming?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/gaming9ed2.html	(from http://gempixel.com/media/channel/video/gaming)
22:35:02	26091/26091	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:01%20GMT	http://gempixel.com/media/channel/video/gaming?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/gamingc69a.html	(from http://gempixel.com/media/channel/video/gaming)
22:35:02	25586/25586	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:02%20GMT	http://gempixel.com/media/channel/video/gaming?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/gaminge68f.html	(from http://gempixel.com/media/channel/video/gaming)
22:35:03	25241/25241	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:02%20GMT	http://gempixel.com/media/channel/video/gaming?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/gaming357c.html	(from http://gempixel.com/media/channel/video/gaming)
22:35:03	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:03%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/channel/video/gaming)
22:35:04	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:03%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/channel/video/gaming)
22:35:04	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:04%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/channel/video/gaming)
22:35:05	22044/22044	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:04%20GMT	http://gempixel.com/media/channel/video/action?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/action9ed2.html	(from http://gempixel.com/media/channel/video/action)
22:35:05	21919/21919	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:05%20GMT	http://gempixel.com/media/channel/video/action?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/actionc69a.html	(from http://gempixel.com/media/channel/video/action)
22:35:06	22256/22256	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:05%20GMT	http://gempixel.com/media/channel/video/action?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/actione68f.html	(from http://gempixel.com/media/channel/video/action)
22:35:06	21750/21750	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:06%20GMT	http://gempixel.com/media/channel/video/action?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/action357c.html	(from http://gempixel.com/media/channel/video/action)
22:35:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:06%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/channel/video/action)
22:35:07	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:07%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/channel/video/action)
22:35:08	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:07%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/channel/video/action)
22:35:08	28206/28206	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:08%20GMT	http://gempixel.com/media/channel/video/sport?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/sport9ed2.html	(from http://gempixel.com/media/channel/video/sport)
22:35:09	28309/28309	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:08%20GMT	http://gempixel.com/media/channel/video/sport?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/sportc69a.html	(from http://gempixel.com/media/channel/video/sport)
22:35:09	28256/28256	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:09%20GMT	http://gempixel.com/media/channel/video/sport?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/sporte68f.html	(from http://gempixel.com/media/channel/video/sport)
22:35:10	28290/28290	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:09%20GMT	http://gempixel.com/media/channel/video/sport?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/sport357c.html	(from http://gempixel.com/media/channel/video/sport)
22:35:10	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:10%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/channel/video/sport)
22:35:10	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:10%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/channel/video/sport)
22:35:11	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:11%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/channel/video/sport)
22:35:12	23776/23776	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:11%20GMT	http://gempixel.com/media/channel/video/trailers?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/trailers9ed2.html	(from http://gempixel.com/media/channel/video/trailers)
22:35:12	23731/23731	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:12%20GMT	http://gempixel.com/media/channel/video/trailers?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/trailersc69a.html	(from http://gempixel.com/media/channel/video/trailers)
22:35:13	23510/23510	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:12%20GMT	http://gempixel.com/media/channel/video/trailers?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/trailerse68f.html	(from http://gempixel.com/media/channel/video/trailers)
22:35:13	23923/23923	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:13%20GMT	http://gempixel.com/media/channel/video/trailers?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/video/trailers357c.html	(from http://gempixel.com/media/channel/video/trailers)
22:35:13	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:13%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/channel/video/trailers)
22:35:14	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:14%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/channel/video/trailers)
22:35:15	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:14%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/channel/video/trailers)
22:35:16	25063/25063	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:15%20GMT	http://gempixel.com/media/channel/vine/funny?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/vine/funny9ed2.html	(from http://gempixel.com/media/channel/vine/funny)
22:35:16	25488/25488	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:16%20GMT	http://gempixel.com/media/channel/vine/funny?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/vine/funnyc69a.html	(from http://gempixel.com/media/channel/vine/funny)
22:35:17	25152/25152	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:16%20GMT	http://gempixel.com/media/channel/vine/funny?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/vine/funnye68f.html	(from http://gempixel.com/media/channel/vine/funny)
22:35:17	25455/25455	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:17%20GMT	http://gempixel.com/media/channel/vine/funny?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/channel/vine/funny357c.html	(from http://gempixel.com/media/channel/vine/funny)
22:35:18	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:17%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/channel/vine/funny)
22:35:18	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:18%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/channel/vine/funny)
22:35:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:19%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/channel/vine/funny)
22:35:19	4070/4070	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:19%20GMT	http://gempixel.com/media/embed/g3Vsu	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/embed/g3Vsu.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:20	21856/21856	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:20%20GMT	http://gempixel.com/media/search/daniel+radcliffe	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/daniel+radcliffe.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:20	21120/21120	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:20%20GMT	http://gempixel.com/media/search/rap+battle	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/rap+battle.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:21	20983/20983	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:20%20GMT	http://gempixel.com/media/search/jimmy+fallon	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/jimmy+fallon.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:21	21218/21218	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:21%20GMT	http://gempixel.com/media/search/blackalicious	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/blackalicious.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:22	46659/46659	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:21%20GMT	http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics9ed2.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:22	46877/46877	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:22%20GMT	http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobicsc69a.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:23	46837/46837	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:22%20GMT	http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobicse68f.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:23	46651/46651	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:23%20GMT	http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics357c.html	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:23	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:23%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:24	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:24%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:24	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:24%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/view/daniel-radcliffe-raps-blackalicious-alphabet-aerobics)
22:35:25	4094/4094	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:25%20GMT	http://gempixel.com/media/embed/jSvW0	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/embed/jSvW0.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:26	21174/21174	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:25%20GMT	http://gempixel.com/media/search/avegers	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/avegers.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:26	21304/21304	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:26%20GMT	http://gempixel.com/media/search/marvel	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/marvel.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:27	21418/21418	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:26%20GMT	http://gempixel.com/media/search/age+of+ultron	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/search/age+of+ultron.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:27	10810/10810	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:27%20GMT	http://gempixel.com/media/user/mandarinqdqddwwwwwqd	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/mandarinqdqddwwwwwqd.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:28	45353/45353	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:27%20GMT	http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-9ed2.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:28	45826/45826	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:28%20GMT	http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-c69a.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:28	45526/45526	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:28%20GMT	http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-e68f.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:29	45870/45870	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:28%20GMT	http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-357c.html	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:29%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:30	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:30%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:30	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:30%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/view/marvel-s-avengers-age-of-ultron-teaser-trailer-official-)
22:35:31	4074/4074	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:31%20GMT	http://gempixel.com/media/embed/4jSVW	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/embed/4jSVW.html	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:31	35516/35516	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:31%20GMT	http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot9ed2.html	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:32	35573/35573	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:31%20GMT	http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shotc69a.html	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:32	36073/36073	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:32%20GMT	http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shote68f.html	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:33	35832/35832	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:32%20GMT	http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot357c.html	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:33	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:33%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:34	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:34%20GMT	http://gempixel.com/media/user/login/twitter	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/twitter	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:34	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:34%20GMT	http://gempixel.com/media/user/login/google	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/google	(from http://gempixel.com/media/view/lebron-tackles-heat-fan-who-hits-75000-shot)
22:35:34	168849/168849	---M-Z	200	added ('OK')	application/x-javascript	etag:%224929a75b2606505d4fbc0e7d2809b76c%22	http://connect.facebook.net/en_US/all.js	C:/My%20Web%20Sites/pcderslerimtemplate/connect.facebook.net/en_US/all.js	(from http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company)
22:35:37	22458/22458	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:35%20GMT	http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company?lang=en	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company9ed2.html	(from http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company)
22:35:37	22286/22286	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:37%20GMT	http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company?lang=es	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-companyc69a.html	(from http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company)
22:35:38	22599/22599	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:37%20GMT	http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company?lang=fr	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-companye68f.html	(from http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company)
22:35:38	22646/22646	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Apr%202015%2017:35:38%20GMT	http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company?lang=ge	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company357c.html	(from http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company)
22:35:38	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2021%20Apr%202015%2017:35:38%20GMT	http://gempixel.com/media/user/login/facebook	C:/My%20Web%20Sites/pcderslerimtemplate/gempixel.com/media/user/login/facebook	(from http://gempixel.com/media/blog/twitter-is-paying-executives-not-to-flee-the-company)
